lat,lon,Id_Sector,NIVEL_FORMACION,DPTO_IES,METODOLOGIA,GENERO,AREA_CONOCIMIENTO,Año,SECOTR_IES,MATRICULADOS
3.25,-76.31,1,tecnologica,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2016,oficial,1062
3.25,-76.31,1,tecnologica,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,oficial,1112
3.25,-76.31,1,tecnologica,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,oficial,1143
3.25,-76.31,1,tecnologica,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2015,oficial,99
3.25,-76.31,1,tecnologica,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2016,oficial,107
3.25,-76.31,1,tecnologica,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2017,oficial,99
3.25,-76.31,1,tecnologica,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2018,oficial,112
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2015,oficial,78
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2016,oficial,107
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2017,oficial,118
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2018,oficial,117
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,bellas artes,2016,oficial,1
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,bellas artes,2017,oficial,4
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,bellas artes,2018,oficial,16
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ciencias de la salud,2015,oficial,420
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ciencias de la salud,2016,oficial,399
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ciencias de la salud,2017,oficial,374
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ciencias de la salud,2018,oficial,431
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ciencias sociales y humanas,2015,oficial,35
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ciencias sociales y humanas,2016,oficial,20
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ciencias sociales y humanas,2017,oficial,13
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ciencias sociales y humanas,2018,oficial,17
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,economía administración contaduría y afines,2015,oficial,81
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,economía administración contaduría y afines,2016,oficial,471
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,economía administración contaduría y afines,2017,oficial,564
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2015,oficial,207
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,oficial,396
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,oficial,434
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,oficial,402
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2015,oficial,89
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2016,oficial,103
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2017,oficial,110
3.25,-76.31,1,tecnologica,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2018,oficial,112
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,bellas artes,2016,oficial,9
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,bellas artes,2017,oficial,52
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,bellas artes,2018,oficial,115
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,ciencias de la salud,2015,oficial,206
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,ciencias de la salud,2016,oficial,77
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,economía administración contaduría y afines,2015,oficial,49
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,economía administración contaduría y afines,2016,oficial,52
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,economía administración contaduría y afines,2017,oficial,55
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2016,oficial,93
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,oficial,131
3.25,-76.31,1,técnico,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,oficial,36
3.25,-76.31,1,técnico,valle del cauca,presencial,mujer,bellas artes,2016,oficial,21
3.25,-76.31,1,técnico,valle del cauca,presencial,mujer,bellas artes,2017,oficial,74
3.25,-76.31,1,técnico,valle del cauca,presencial,mujer,bellas artes,2018,oficial,146
3.25,-76.31,1,técnico,valle del cauca,presencial,mujer,ciencias de la salud,2015,oficial,556
3.25,-76.31,1,técnico,valle del cauca,presencial,mujer,ciencias de la salud,2016,oficial,194
3.25,-76.31,1,técnico,valle del cauca,presencial,mujer,economía administración contaduría y afines,2015,oficial,88
3.25,-76.31,1,técnico,valle del cauca,presencial,mujer,economía administración contaduría y afines,2016,oficial,103
3.25,-76.31,1,técnico,valle del cauca,presencial,mujer,economía administración contaduría y afines,2017,oficial,128
3.25,-76.31,1,técnico,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,oficial,109
3.25,-76.31,1,técnico,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,oficial,121
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,hombre,ciencias de la educacion,2015,oficial,53
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,hombre,ciencias de la educacion,2016,oficial,82
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,hombre,ciencias de la educacion,2017,oficial,57
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,hombre,ciencias de la salud,2015,oficial,550
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,hombre,ciencias de la salud,2016,oficial,681
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,hombre,ciencias de la salud,2017,oficial,748
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,hombre,ciencias de la salud,2018,oficial,822
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,mujer,ciencias de la educacion,2015,oficial,1388
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,mujer,ciencias de la educacion,2016,oficial,1566
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,mujer,ciencias de la educacion,2017,oficial,1617
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,mujer,ciencias de la salud,2015,oficial,1480
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,mujer,ciencias de la salud,2016,oficial,1932
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,mujer,ciencias de la salud,2017,oficial,2234
3.25,-76.31,1,universitaria,valle del cauca,distancia tradicional,mujer,ciencias de la salud,2018,oficial,2436
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,agronomía veterinaria y afines,2015,oficial,316
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,agronomía veterinaria y afines,2016,oficial,320
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,agronomía veterinaria y afines,2017,oficial,320
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,agronomía veterinaria y afines,2018,oficial,318
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,bellas artes,2015,oficial,499
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,bellas artes,2016,oficial,576
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,bellas artes,2017,oficial,647
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,bellas artes,2018,oficial,519
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ciencias de la salud,2015,oficial,2431
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ciencias de la salud,2016,oficial,2241
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ciencias de la salud,2017,oficial,2336
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ciencias de la salud,2018,oficial,2458
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2015,oficial,1158
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2016,oficial,1223
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2017,oficial,1343
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2018,oficial,1468
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2015,oficial,995
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2016,oficial,2238
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,oficial,2155
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,oficial,2288
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2015,oficial,780
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2016,oficial,769
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2017,oficial,796
3.25,-76.31,1,universitaria,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2018,oficial,845
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2015,oficial,308
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2016,oficial,352
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2017,oficial,341
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2018,oficial,351
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,bellas artes,2015,oficial,215
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,bellas artes,2016,oficial,261
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,bellas artes,2017,oficial,304
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,bellas artes,2018,oficial,262
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ciencias de la salud,2015,oficial,3601
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ciencias de la salud,2016,oficial,4339
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ciencias de la salud,2017,oficial,4765
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ciencias de la salud,2018,oficial,5063
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ciencias sociales y humanas,2015,oficial,3866
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ciencias sociales y humanas,2016,oficial,3974
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ciencias sociales y humanas,2017,oficial,4223
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ciencias sociales y humanas,2018,oficial,4493
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2015,oficial,261
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,oficial,1057
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,oficial,1034
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,oficial,1026
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2015,oficial,558
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2016,oficial,572
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2017,oficial,601
3.25,-76.31,1,universitaria,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2018,oficial,624
3.25,-76.31,2,doctorado,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,privada,14
3.25,-76.31,2,doctorado,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,privada,22
3.25,-76.31,2,doctorado,valle del cauca,presencial,mujer,ciencias sociales y humanas,2018,privada,5
3.25,-76.31,2,doctorado,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,privada,1
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ciencias de la salud,2015,privada,96
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ciencias de la salud,2016,privada,93
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ciencias de la salud,2017,privada,223
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ciencias de la salud,2018,privada,267
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ciencias sociales y humanas,2015,privada,74
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ciencias sociales y humanas,2016,privada,45
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ciencias sociales y humanas,2017,privada,54
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ciencias sociales y humanas,2018,privada,40
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,economía administración contaduría y afines,2015,privada,6
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,economía administración contaduría y afines,2016,privada,19
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,economía administración contaduría y afines,2017,privada,22
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2015,privada,44
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2016,privada,30
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,privada,24
3.25,-76.31,2,especialización,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,privada,32
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ciencias de la salud,2015,privada,214
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ciencias de la salud,2016,privada,228
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ciencias de la salud,2017,privada,551
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ciencias de la salud,2018,privada,444
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ciencias sociales y humanas,2015,privada,212
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ciencias sociales y humanas,2016,privada,240
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ciencias sociales y humanas,2017,privada,279
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ciencias sociales y humanas,2018,privada,198
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,economía administración contaduría y afines,2015,privada,16
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,economía administración contaduría y afines,2016,privada,46
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,economía administración contaduría y afines,2017,privada,30
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2015,privada,1
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,privada,4
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,privada,203
3.25,-76.31,2,especialización,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,privada,160
3.25,-76.31,2,maestria,valle del cauca,distancia vitual,hombre,ciencias sociales y humanas,2016,privada,6
3.25,-76.31,2,maestria,valle del cauca,distancia vitual,hombre,ciencias sociales y humanas,2017,privada,15
3.25,-76.31,2,maestria,valle del cauca,distancia vitual,hombre,ciencias sociales y humanas,2018,privada,18
3.25,-76.31,2,maestria,valle del cauca,distancia vitual,mujer,ciencias sociales y humanas,2016,privada,49
3.25,-76.31,2,maestria,valle del cauca,distancia vitual,mujer,ciencias sociales y humanas,2017,privada,88
3.25,-76.31,2,maestria,valle del cauca,distancia vitual,mujer,ciencias sociales y humanas,2018,privada,88
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias de la educacion,2015,privada,58
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias de la educacion,2016,privada,62
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias de la educacion,2017,privada,79
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias de la salud,2015,privada,137
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias de la salud,2016,privada,132
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias de la salud,2017,privada,125
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias de la salud,2018,privada,60
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2015,privada,44
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2016,privada,82
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2017,privada,70
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2018,privada,61
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,economía administración contaduría y afines,2015,privada,29
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,economía administración contaduría y afines,2016,privada,104
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,economía administración contaduría y afines,2017,privada,100
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2015,privada,108
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2016,privada,228
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,privada,176
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,privada,209
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2015,privada,22
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2016,privada,42
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2017,privada,26
3.25,-76.31,2,maestria,valle del cauca,presencial,hombre,matematicas y ciencias naturales,2018,privada,12
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias de la educacion,2015,privada,69
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias de la educacion,2016,privada,72
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias de la educacion,2017,privada,126
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias de la salud,2015,privada,359
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias de la salud,2016,privada,378
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias de la salud,2017,privada,336
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias de la salud,2018,privada,152
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias sociales y humanas,2015,privada,151
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias sociales y humanas,2016,privada,218
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias sociales y humanas,2017,privada,222
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ciencias sociales y humanas,2018,privada,199
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,economía administración contaduría y afines,2015,privada,29
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,economía administración contaduría y afines,2016,privada,107
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,economía administración contaduría y afines,2017,privada,77
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2015,privada,44
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,privada,121
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,privada,104
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,privada,127
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2015,privada,11
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2016,privada,28
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2017,privada,31
3.25,-76.31,2,maestria,valle del cauca,presencial,mujer,matematicas y ciencias naturales,2018,privada,14
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,agronomía veterinaria y afines,2015,privada,143
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,agronomía veterinaria y afines,2016,privada,123
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,agronomía veterinaria y afines,2017,privada,100
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,agronomía veterinaria y afines,2018,privada,108
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,ciencias de la salud,2015,privada,101
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,ciencias de la salud,2016,privada,125
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,ciencias de la salud,2017,privada,161
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,ciencias de la salud,2018,privada,174
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,economía administración contaduría y afines,2015,privada,120
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,economía administración contaduría y afines,2016,privada,194
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,economía administración contaduría y afines,2017,privada,207
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2015,privada,13
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2016,privada,556
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,privada,619
3.25,-76.31,2,tecnologica,valle del cauca,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,privada,436
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2015,privada,90
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2016,privada,71
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2017,privada,36
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,agronomía veterinaria y afines,2018,privada,36
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,ciencias de la salud,2015,privada,228
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,ciencias de la salud,2016,privada,288
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,ciencias de la salud,2017,privada,297
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,ciencias de la salud,2018,privada,312
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,economía administración contaduría y afines,2015,privada,185
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,economía administración contaduría y afines,2016,privada,294
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,economía administración contaduría y afines,2017,privada,375
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2015,privada,3
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,privada,251
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,privada,257
3.25,-76.31,2,tecnologica,valle del cauca,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,privada,173
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,bellas artes,2015,privada,230
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,bellas artes,2016,privada,193
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,bellas artes,2017,privada,170
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,bellas artes,2018,privada,185
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,ciencias de la educacion,2015,privada,10
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,ciencias de la educacion,2016,privada,56
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,ciencias de la educacion,2017,privada,83
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,ciencias de la salud,2017,privada,11
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,ciencias de la salud,2018,privada,51
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,economía administración contaduría y afines,2016,privada,9
3.25,-76.31,2,técnico,valle del cauca,presencial,hombre,economía administración contaduría y afines,2017,privada,3
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,bellas artes,2015,privada,263
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,bellas artes,2016,privada,218
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,bellas artes,2017,privada,166
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,bellas artes,2018,privada,163
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,ciencias de la educacion,2015,privada,19
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,ciencias de la educacion,2016,privada,61
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,ciencias de la educacion,2017,privada,85
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,ciencias de la salud,2017,privada,25
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,ciencias de la salud,2018,privada,113
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,economía administración contaduría y afines,2016,privada,10
3.25,-76.31,2,técnico,valle del cauca,presencial,mujer,economía administración contaduría y afines,2017,privada,1
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,bellas artes,2015,privada,277
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,bellas artes,2016,privada,330
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,bellas artes,2017,privada,416
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,bellas artes,2018,privada,496
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias de la educacion,2015,privada,3
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias de la educacion,2016,privada,43
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias de la educacion,2017,privada,11
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias de la salud,2015,privada,3738
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias de la salud,2016,privada,3988
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias de la salud,2017,privada,4087
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias de la salud,2018,privada,4044
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2015,privada,1094
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2016,privada,1354
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2017,privada,1274
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,ciencias sociales y humanas,2018,privada,1653
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,economía administración contaduría y afines,2015,privada,404
3.25,-76.31,2,universitaria,valle del cauca,presencial,hombre,economía administración contaduría y afines,2016,privada,480
